nim,kode_mk,tanggal,pertemuan_ke,status,jam_masuk
2330005,IF1201,2023-10-13,7,HADIR,8:00
2330005,IF1201,2023-10-20,8,-,
2330005,IF1201,2023-10-27,9,izin,9:45
2330005,IF1201,03/11/2023,10,SAKIT,8:45
2330005,IF1201,2023-11-10,,HADIR,7:15
2330005,IF1201,2023-11-17,12,-,
2330005,IF1201,2023-11-24,13,izin,7:00
2330005,IF1201,01/12/2023,14,alpa,
2330005,SD2201,2023-09-01,1,H,8:00
2330005,SD2201,2023-09-08,2,SAKIT,7:30
2330005,SD2201,2023-09-15,3,izin,8:00
2330005,SD2201,2023-09-22,4,izin,7:45
2330005,SD2201,2023-09-29,5,alpa,
2330005,SD2201,06/10/2023,6,HADIR,7:15
2330005,SD2201,2023-10-13,7,hadir,9:45
2330005,SD2201,2023-10-20,8,HADIR,7:30
2330005,SD2201,2023-10-27,9,H,9:45
2330005,SD2201,2023-11-03,10,izin,7:15
2330005,SD2201,2023-11-10,11,HADIR,7:45
2330005,SD2201,2023-11-17,12,HADIR,9:45
2330005,SD2201,2023-11-24,13,H,7:30
2330005,SD2201,2023-12-01,14,ALPA,
2330005,SD2401,2023-09-01,1,izin,8:45
2330005,SD2401,2023-09-08,2,H,7:30
2330005,SD2401,2023-09-15,3,izin,8:15
2330005,SD2401,2023-09-22,4,sakit,7:45
2330005,SD2401,29/09/2023,5,izin,7:15
2330005,SD2401,2023-10-06,6,ALPA,
2330005,SD2401,2023-10-13,7,HADIR,8:00
2330005,SD2401,2023-10-20,8,SAKIT,9:15
2330005,SD2401,2023-10-27,9,H,8:15
2330005,SD2401,2023-11-03,10,HADIR,7:15
2330005,SD2401,2023-11-10,11,alpa,
2330005,SD2401,2023-11-17,12,sakit,9:30
2330005,SD2401,2023-11-24,13,-,
2330005,SD2401,2023-12-01,14,alpa,
2330006,SD2201,2023-09-01,1,sakit,7:15
2330006,SD2201,2023-09-08,2,IZIN,9:00
2330006,SD2201,2023-09-15,3,SAKIT,7:15
2330006,SD2201,2023-09-22,4,SAKIT,9:00
2330006,SD2201,2023-09-29,5,HADIR,9:00
2330006,SD2201,2023-10-06,6,H,9:45
2330006,SD2201,2023-10-13,7,hadir,7:00
2330006,SD2201,2023-10-20,8,hadir,7:00
2330006,SD2201,27/10/2023,9,H,9:45
2330006,SD2201,2023-11-03,10,ALPA,
2330006,SD2201,2023-11-10,11,izin,8:15
2330006,SD2201,2023-11-17,12,H,7:15
2330006,SD2201,2023-11-24,13,alpa,
2330006,SD2201,2023-12-01,14,IZIN,8:00
2330006,IF1101,2023-09-01,1,HADIR,8:45
2330006,IF1101,2023-09-08,2,HADIR,7:15
2330006,IF1101,2023-09-15,3,-,
2330006,IF1101,2023-09-22,4,SAKIT,9:00
2330006,IF1101,2023-09-29,5,-,
2330006,IF1101,2023-10-06,6,H,9:30
2330006,IF1101,2023-10-13,7,alpa,
2330006,IF1101,2023-10-20,8,H,7:30
2330006,IF1101,2023-10-27,9,-,
2330006,IF1101,2023-11-03,10,hadir,9:00
2330006,IF1101,2023-11-10,11,ALPA,
2330006,IF1101,2023-11-17,12,SAKIT,8:15
2330006,IF1101,2023-11-24,13,alpa,
2330006,IF1101,2023-12-01,14,izin,9:15
2330006,SD1201,2023-09-01,1,alpa,
2330006,SD1201,2023-09-08,2,izin,9:00
2330006,SD1201,2023-09-15,3,HADIR,9:45
2330006,SD1201,2023-09-22,4,hadir,8:15
2330006,SD1201,2023-09-29,5,SAKIT,9:00
2330006,SD1201,06/10/2023,6,izin,7:45
2330006,SD1201,2023-10-13,7,IZIN,7:45
2330006,SD1201,2023-10-20,8,izin,9:45
2330006,SD1201,27/10/2023,9,HADIR,8:00
2330006,SD1201,2023-11-03,10,SAKIT,9:45
2330006,SD1201,2023-11-10,11,izin,8:00
2330006,SD1201,2023-11-17,12,-,
2330006,SD1201,24/11/2023,13,izin,9:00
2330006,SD1201,2023-12-01,14,hadir,9:30
2330007,SD2301,2023-09-01,1,izin,9:15
2330007,SD2301,2023-09-08,2,SAKIT,9:30
2330007,SD2301,2023-09-15,3,SAKIT,8:00
2330007,SD2301,2023-09-22,4,izin,9:00
2330007,SD2301,2023-09-29,,IZIN,9:15
2330007,SD2301,2023-10-06,6,SAKIT,9:15
2330007,SD2301,2023-10-13,7,IZIN,9:30
2330007,SD2301,2023-10-20,8,izin,7:15
2330007,SD2301,2023-10-27,9,-,
2330007,SD2301,2023-11-03,10,IZIN,7:00
2330007,SD2301,2023-11-10,11,IZIN,8:45
2330007,SD2301,2023-11-17,12,-,
2330007,SD2301,2023-11-24,13,alpa,
2330007,SD2301,01/12/2023,14,ALPA,
2330007,SD2101,2023-09-01,1,hadir,7:45
2330007,SD2101,2023-09-08,2,alpa,
2330007,SD2101,2023-09-15,3,hadir,9:30
2330007,SD2101,2023-09-22,4,HADIR,9:15
2330007,SD2101,2023-09-29,5,IZIN,7:15
2330007,SD2101,2023-10-06,6,SAKIT,8:00
2330007,SD2101,2023-10-13,7,SAKIT,7:45
2330007,SD2101,2023-10-20,8,izin,7:30
2330007,SD2101,2023-10-27,9,ALPA,
2330007,SD2101,2023-11-03,10,-,
2330007,SD2101,2023-11-10,11,HADIR,7:00
2330007,SD2101,2023-11-17,12,-,
2330007,SD2101,2023-11-24,13,ALPA,
2330007,SD2101,2023-12-01,14,sakit,8:00
2330007,SI1101,2023-09-01,1,alpa,
2330007,SI1101,2023-09-08,2,-,
2330007,SI1101,2023-09-15,3,ALPA,
2330007,SI1101,2023-09-22,4,IZIN,7:00
2330007,SI1101,2023-09-29,5,IZIN,9:45
2330007,SI1101,06/10/2023,6,-,
2330007,SI1101,2023-10-13,7,-,
2330007,SI1101,2023-10-20,8,alpa,
2330007,SI1101,2023-10-27,9,ALPA,
2330007,SI1101,2023-11-03,10,ALPA,
2330007,SI1101,2023-11-10,11,ALPA,
2330007,SI1101,2023-11-17,12,HADIR,9:30
2330007,SI1101,2023-11-24,13,alpa,
2330007,SI1101,2023-12-01,14,sakit,9:45
2330008,SD2301,2023-09-01,1,hadir,7:00
2330008,SD2301,2023-09-08,2,SAKIT,8:15
2330008,SD2301,2023-09-15,3,izin,7:15
2330008,SD2301,2023-09-22,4,-,
2330008,SD2301,2023-09-29,5,SAKIT,7:00
2330008,SD2301,2023-10-06,6,sakit,9:30
2330008,SD2301,2023-10-13,7,-,
2330008,SD2301,2023-10-20,8,sakit,9:30
2330008,SD2301,2023-10-27,9,-,
2330008,SD2301,2023-11-03,10,izin,8:00
2330008,SD2301,2023-11-10,11,-,
2330008,SD2301,2023-11-17,12,alpa,
2330008,SD2301,2023-11-24,13,-,
2330008,SD2301,2023-12-01,14,IZIN,9:15
2330008,SD1102,2023-09-01,1,sakit,7:30
2330008,SD1102,2023-09-08,2,alpa,
2330008,SD1102,2023-09-15,3,hadir,7:00
2330008,SD1102,2023-09-22,4,izin,7:00
2330008,SD1102,2023-09-29,5,SAKIT,9:00
2330008,SD1102,2023-10-06,6,IZIN,9:00
2330008,SD1102,2023-10-13,7,hadir,7:45
2330008,SD1102,2023-10-20,8,izin,9:30
2330008,SD1102,27/10/2023,9,HADIR,9:30
2330008,SD1102,2023-11-03,10,hadir,7:00
2330008,SD1102,2023-11-10,11,alpa,
2330008,SD1102,2023-11-17,12,-,
2330008,SD1102,2023-11-24,13,HADIR,8:00
2330008,SD1102,2023-12-01,14,IZIN,8:15
2330008,SD1101,2023-09-01,1,izin,9:00
2330008,SD1101,2023-09-08,2,SAKIT,9:30
2330008,SD1101,2023-09-15,3,HADIR,7:30
2330008,SD1101,2023-09-22,4,alpa,
2330008,SD1101,2023-09-29,5,IZIN,8:00
2330008,SD1101,2023-10-06,6,SAKIT,7:30
2330008,SD1101,2023-10-13,7,HADIR,9:15
2330008,SD1101,2023-10-20,8,H,8:30
2330008,SD1101,2023-10-27,9,izin,9:45
2330008,SD1101,2023-11-03,10,hadir,9:45
2330008,SD1101,2023-11-10,11,hadir,9:45
2330008,SD1101,2023-11-17,12,-,
2330008,SD1101,2023-11-24,13,sakit,7:30
2330008,SD1101,2023-12-01,14,-,
2330009,SD1202,2023-09-01,1,H,7:15
2330009,SD1202,2023-09-08,2,izin,8:45
2330009,SD1202,2023-09-15,3,izin,8:15
2330009,SD1202,2023-09-22,4,-,
2330009,SD1202,2023-09-29,,izin,9:00
2330009,SD1202,2023-10-06,6,ALPA,
2330009,SD1202,2023-10-13,7,H,9:45
2330009,SD1202,2023-10-20,8,ALPA,
2330009,SD1202,2023-10-27,9,sakit,7:45
2330009,SD1202,2023-11-03,10,IZIN,9:00
2330009,SD1202,2023-11-10,11,izin,7:30
2330009,SD1202,2023-11-17,12,HADIR,9:15
2330009,SD1202,2023-11-24,13,SAKIT,7:15
2330009,SD1202,2023-12-01,14,alpa,
2330009,SD1102,2023-09-01,1,SAKIT,8:00
2330009,SD1102,2023-09-08,2,ALPA,
2330009,SD1102,2023-09-15,3,izin,8:15
2330009,SD1102,2023-09-22,4,alpa,
2330009,SD1102,2023-09-29,5,SAKIT,8:15
2330009,SD1102,2023-10-06,6,-,
2330009,SD1102,2023-10-13,7,SAKIT,9:30
2330009,SD1102,2023-10-20,8,IZIN,9:30
2330009,SD1102,2023-10-27,9,ALPA,
2330009,SD1102,2023-11-03,10,hadir,9:15
2330009,SD1102,2023-11-10,11,-,
2330009,SD1102,2023-11-17,12,SAKIT,7:45
2330009,SD1102,2023-11-24,13,sakit,8:30
2330009,SD1102,2023-12-01,14,alpa,
2330009,SI1101,2023-09-01,1,izin,7:30
2330009,SI1101,2023-09-08,2,H,7:00
2330009,SI1101,2023-09-15,3,IZIN,8:30
2330009,SI1101,2023-09-22,4,alpa,
2330009,SI1101,2023-09-29,5,ALPA,
2330009,SI1101,2023-10-06,6,alpa,
2330009,SI1101,2023-10-13,7,SAKIT,8:45
2330009,SI1101,2023-10-20,8,H,8:00
2330009,SI1101,2023-10-27,9,-,
2330009,SI1101,2023-11-03,10,izin,8:30
2330009,SI1101,2023-11-10,11,sakit,8:15
2330009,SI1101,2023-11-17,12,-,
2330009,SI1101,2023-11-24,13,IZIN,8:15
2330009,SI1101,2023-12-01,14,hadir,9:45
2330010,SD1102,2023-09-01,1,ALPA,
2330010,SD1102,2023-09-08,2,H,7:45
2330010,SD1102,2023-09-15,3,-,
2330010,SD1102,2023-09-22,4,IZIN,8:15
2330010,SD1102,2023-09-29,5,ALPA,
2330010,SD1102,2023-10-06,6,IZIN,8:15
2330010,SD1102,2023-10-13,7,ALPA,
2330010,SD1102,2023-10-20,8,H,7:00
2330010,SD1102,2023-10-27,9,IZIN,8:30
2330010,SD1102,2023-11-03,,ALPA,
2330010,SD1102,2023-11-10,11,H,9:15
2330010,SD1102,2023-11-17,12,izin,8:00
2330010,SD1102,2023-11-24,13,IZIN,8:45
2330010,SD1102,2023-12-01,14,ALPA,
2330010,SD1201,2023-09-01,1,IZIN,9:45
2330010,SD1201,2023-09-08,2,izin,7:15
2330010,SD1201,2023-09-15,3,SAKIT,8:00
2330010,SD1201,22/09/2023,4,ALPA,
2330010,SD1201,2023-09-29,5,H,8:30
2330010,SD1201,2023-10-06,6,IZIN,7:00
2330010,SD1201,2023-10-13,7,HADIR,8:00
2330010,SD1201,2023-10-20,8,hadir,8:15
2330010,SD1201,2023-10-27,9,ALPA,
2330010,SD1201,2023-11-03,10,alpa,
2330010,SD1201,2023-11-10,11,HADIR,9:45
2330010,SD1201,2023-11-17,12,alpa,
2330010,SD1201,2023-11-24,,H,9:00
2330010,SD1201,2023-12-01,14,izin,9:45
2330010,IF1101,2023-09-01,1,IZIN,9:30
2330010,IF1101,2023-09-08,2,-,
2330010,IF1101,2023-09-15,3,izin,8:30
2330010,IF1101,2023-09-22,4,sakit,7:45
2330010,IF1101,2023-09-29,5,IZIN,9:15
2330010,IF1101,2023-10-06,6,HADIR,8:00
2330010,IF1101,2023-10-13,7,IZIN,8:45
2330010,IF1101,2023-10-20,8,-,
2330010,IF1101,2023-10-27,9,H,8:00
2330010,IF1101,2023-11-03,10,H,8:45
2330010,IF1101,2023-11-10,,HADIR,8:00
2330010,IF1101,2023-11-17,12,alpa,
2330010,IF1101,2023-11-24,13,izin,9:00
2330010,IF1101,2023-12-01,14,ALPA,
2330011,SD2101,01/09/2023,1,SAKIT,8:30
2330011,SD2101,2023-09-08,2,HADIR,8:30
2330011,SD2101,2023-09-15,3,ALPA,
2330011,SD2101,2023-09-22,4,H,7:30
2330011,SD2101,2023-09-29,5,IZIN,7:45
2330011,SD2101,2023-10-06,6,sakit,9:45
2330011,SD2101,2023-10-13,7,SAKIT,7:45
2330011,SD2101,2023-10-20,8,izin,8:30
2330011,SD2101,2023-10-27,9,IZIN,9:15
2330011,SD2101,2023-11-03,10,alpa,
2330011,SD2101,2023-11-10,11,HADIR,9:00
2330011,SD2101,2023-11-17,12,sakit,8:00
2330011,SD2101,2023-11-24,13,ALPA,
2330011,SD2101,2023-12-01,14,H,7:00
2330011,SD1202,2023-09-01,1,IZIN,9:00
2330011,SD1202,2023-09-08,2,ALPA,
2330011,SD1202,15/09/2023,3,hadir,7:15
2330011,SD1202,2023-09-22,4,hadir,7:30
2330011,SD1202,2023-09-29,5,-,
2330011,SD1202,2023-10-06,6,sakit,8:30
2330011,SD1202,2023-10-13,7,HADIR,8:00
2330011,SD1202,2023-10-20,8,SAKIT,8:15
2330011,SD1202,2023-10-27,9,izin,7:30
2330011,SD1202,2023-11-03,10,izin,7:30
2330011,SD1202,2023-11-10,11,hadir,8:15
2330011,SD1202,2023-11-17,12,HADIR,7:45
2330011,SD1202,2023-11-24,13,IZIN,8:00
2330011,SD1202,2023-12-01,14,HADIR,8:15
2330011,SD1201,2023-09-01,1,H,8:15
2330011,SD1201,2023-09-08,2,HADIR,9:45
2330011,SD1201,2023-09-15,3,hadir,7:45
2330011,SD1201,2023-09-22,4,sakit,9:15
2330011,SD1201,2023-09-29,5,HADIR,7:00
2330011,SD1201,2023-10-06,6,SAKIT,9:45
2330011,SD1201,2023-10-13,7,sakit,8:45
2330011,SD1201,2023-10-20,8,sakit,9:15
2330011,SD1201,2023-10-27,9,alpa,
2330011,SD1201,2023-11-03,10,izin,9:45
2330011,SD1201,2023-11-10,11,-,
2330011,SD1201,2023-11-17,12,SAKIT,8:30
2330011,SD1201,2023-11-24,13,IZIN,9:00
2330011,SD1201,2023-12-01,14,H,9:15
2330012,SD2301,2023-09-01,1,izin,7:00
2330012,SD2301,2023-09-08,2,sakit,8:15
2330012,SD2301,2023-09-15,3,alpa,
2330012,SD2301,2023-09-22,4,alpa,
2330012,SD2301,2023-09-29,5,ALPA,
2330012,SD2301,2023-10-06,6,SAKIT,7:00
2330012,SD2301,2023-10-13,7,HADIR,7:00
2330012,SD2301,2023-10-20,8,alpa,
2330012,SD2301,2023-10-27,9,H,9:30
2330012,SD2301,2023-11-03,10,hadir,7:15
2330012,SD2301,2023-11-10,11,sakit,8:30
2330012,SD2301,2023-11-17,12,hadir,9:30
2330012,SD2301,2023-11-24,13,izin,8:45
2330012,SD2301,01/12/2023,14,ALPA,
2330012,SI1201,2023-09-01,1,SAKIT,7:30
2330012,SI1201,08/09/2023,2,izin,8:00
2330012,SI1201,2023-09-15,3,IZIN,9:30
2330012,SI1201,2023-09-22,4,-,
2330012,SI1201,2023-09-29,5,-,
2330012,SI1201,2023-10-06,6,ALPA,
2330012,SI1201,2023-10-13,7,sakit,7:15
2330012,SI1201,2023-10-20,8,HADIR,8:45
2330012,SI1201,2023-10-27,9,alpa,
2330012,SI1201,2023-11-03,10,SAKIT,8:30
2330012,SI1201,2023-11-10,11,-,
2330012,SI1201,2023-11-17,12,izin,9:00
2330012,SI1201,2023-11-24,13,H,7:30
2330012,SI1201,01/12/2023,14,sakit,9:00
2330012,SD1101,01/09/2023,1,SAKIT,7:30
2330012,SD1101,2023-09-08,2,H,9:30
2330012,SD1101,2023-09-15,3,alpa,
2330012,SD1101,2023-09-22,4,sakit,7:00
2330012,SD1101,2023-09-29,5,ALPA,
2330012,SD1101,2023-10-06,,sakit,9:15
2330012,SD1101,2023-10-13,7,sakit,9:30
2330012,SD1101,2023-10-20,8,izin,7:30
2330012,SD1101,2023-10-27,9,-,
2330012,SD1101,2023-11-03,,H,8:15
2330012,SD1101,2023-11-10,11,H,9:00
2330012,SD1101,2023-11-17,12,alpa,
2330012,SD1101,24/11/2023,13,ALPA,
2330012,SD1101,2023-12-01,14,ALPA,
2330013,SD1101,2023-09-01,1,HADIR,7:00
2330013,SD1101,2023-09-08,2,hadir,9:30
2330013,SD1101,2023-09-15,3,hadir,9:00
2330013,SD1101,2023-09-22,4,hadir,7:15
2330013,SD1101,2023-09-29,5,IZIN,8:30
2330013,SD1101,2023-10-06,6,izin,7:30
2330013,SD1101,2023-10-13,7,izin,8:15
2330013,SD1101,2023-10-20,8,ALPA,
2330013,SD1101,2023-10-27,9,ALPA,
2330013,SD1101,2023-11-03,10,SAKIT,8:15
2330013,SD1101,2023-11-10,11,-,
2330013,SD1101,2023-11-17,12,sakit,8:45
2330013,SD1101,2023-11-24,13,izin,8:30
2330013,SD1101,01/12/2023,14,ALPA,
2330013,IF1101,2023-09-01,1,izin,8:00
2330013,IF1101,2023-09-08,2,H,7:15
2330013,IF1101,2023-09-15,,SAKIT,9:45
2330013,IF1101,2023-09-22,4,sakit,8:30
2330013,IF1101,2023-09-29,5,ALPA,
2330013,IF1101,2023-10-06,6,-,
2330013,IF1101,13/10/2023,7,sakit,9:15
2330013,IF1101,2023-10-20,8,sakit,9:30
2330013,IF1101,2023-10-27,9,sakit,7:15
2330013,IF1101,2023-11-03,10,HADIR,7:15
2330013,IF1101,2023-11-10,11,-,
2330013,IF1101,2023-11-17,12,sakit,9:15
2330013,IF1101,2023-11-24,13,HADIR,8:15
2330013,IF1101,2023-12-01,14,-,
2330013,SD1102,2023-09-01,1,HADIR,7:30
2330013,SD1102,2023-09-08,2,H,9:15
2330013,SD1102,2023-09-15,3,H,7:45
2330013,SD1102,2023-09-22,4,hadir,9:30
2330013,SD1102,2023-09-29,5,IZIN,9:30
2330013,SD1102,2023-10-06,6,H,7:15
2330013,SD1102,2023-10-13,7,alpa,
2330013,SD1102,2023-10-20,8,hadir,9:15
2330013,SD1102,2023-10-27,9,IZIN,7:00
2330013,SD1102,2023-11-03,10,hadir,7:30
2330013,SD1102,2023-11-10,11,ALPA,
2330013,SD1102,2023-11-17,12,H,8:00
2330013,SD1102,2023-11-24,13,izin,9:15
2330013,SD1102,2023-12-01,14,ALPA,
2330014,SD1201,2023-09-01,1,SAKIT,9:00
2330014,SD1201,2023-09-08,2,H,7:15
2330014,SD1201,2023-09-15,3,SAKIT,9:15
2330014,SD1201,2023-09-22,4,izin,7:30
2330014,SD1201,2023-09-29,5,sakit,8:30
2330014,SD1201,2023-10-06,6,-,
2330014,SD1201,2023-10-13,7,alpa,
2330014,SD1201,2023-10-20,8,izin,9:30
2330014,SD1201,2023-10-27,9,ALPA,
2330014,SD1201,2023-11-03,10,ALPA,
2330014,SD1201,2023-11-10,11,HADIR,9:15
2330014,SD1201,2023-11-17,12,hadir,9:30
2330014,SD1201,2023-11-24,13,izin,9:00
2330014,SD1201,2023-12-01,14,HADIR,7:45
2330014,SI1201,2023-09-01,1,HADIR,8:15
2330014,SI1201,2023-09-08,2,hadir,7:15
2330014,SI1201,2023-09-15,3,hadir,7:30
2330014,SI1201,2023-09-22,4,sakit,7:00
2330014,SI1201,2023-09-29,5,sakit,9:15
2330014,SI1201,2023-10-06,6,IZIN,8:45
2330014,SI1201,2023-10-13,7,SAKIT,8:30
2330014,SI1201,2023-10-20,8,sakit,7:15
2330014,SI1201,2023-10-27,9,hadir,7:30
2330014,SI1201,2023-11-03,10,hadir,8:15
2330014,SI1201,2023-11-10,11,-,
2330014,SI1201,2023-11-17,12,ALPA,
2330014,SI1201,2023-11-24,13,hadir,9:15
2330014,SI1201,2023-12-01,14,izin,8:45
2330014,SD1202,2023-09-01,1,ALPA,
2330014,SD1202,2023-09-08,2,HADIR,9:15
2330014,SD1202,2023-09-15,3,hadir,7:45
2330014,SD1202,2023-09-22,4,-,
2330014,SD1202,2023-09-29,,ALPA,
2330014,SD1202,2023-10-06,6,sakit,8:30
2330014,SD1202,2023-10-13,7,alpa,
2330014,SD1202,2023-10-20,8,hadir,8:30
2330014,SD1202,2023-10-27,9,hadir,8:00
2330014,SD1202,2023-11-03,10,hadir,7:30
2330014,SD1202,2023-11-10,11,-,
2330014,SD1202,2023-11-17,12,alpa,
2330014,SD1202,24/11/2023,13,IZIN,7:00
2330014,SD1202,2023-12-01,14,HADIR,9:30
2330015,SD2401,2023-09-01,1,H,9:30
2330015,SD2401,2023-09-08,2,HADIR,9:45
2330015,SD2401,2023-09-15,3,alpa,
2330015,SD2401,2023-09-22,4,ALPA,
2330015,SD2401,2023-09-29,5,izin,7:15
2330015,SD2401,2023-10-06,6,izin,8:30
2330015,SD2401,2023-10-13,7,H,7:45
2330015,SD2401,2023-10-20,8,izin,9:30
2330015,SD2401,2023-10-27,9,HADIR,7:45
2330015,SD2401,2023-11-03,10,SAKIT,9:30
2330015,SD2401,2023-11-10,11,alpa,
2330015,SD2401,2023-11-17,12,SAKIT,9:30
2330015,SD2401,2023-11-24,13,alpa,
2330015,SD2401,01/12/2023,14,izin,8:15
2330015,SD2301,2023-09-01,1,SAKIT,7:45
2330015,SD2301,2023-09-08,2,izin,7:00
2330015,SD2301,2023-09-15,3,SAKIT,9:15
2330015,SD2301,2023-09-22,4,alpa,
2330015,SD2301,2023-09-29,5,izin,9:15
2330015,SD2301,2023-10-06,6,izin,9:15
2330015,SD2301,2023-10-13,7,-,
2330015,SD2301,2023-10-20,8,SAKIT,9:30
2330015,SD2301,2023-10-27,9,ALPA,
2330015,SD2301,2023-11-03,10,HADIR,9:00
2330015,SD2301,2023-11-10,11,izin,8:15
2330015,SD2301,2023-11-17,12,hadir,7:00
2330015,SD2301,2023-11-24,13,HADIR,8:15
2330015,SD2301,2023-12-01,14,HADIR,9:45
2330015,SD2201,2023-09-01,1,SAKIT,9:30
2330015,SD2201,2023-09-08,2,sakit,7:30
2330015,SD2201,2023-09-15,3,alpa,
2330015,SD2201,2023-09-22,4,IZIN,8:00
2330015,SD2201,2023-09-29,5,ALPA,
2330015,SD2201,2023-10-06,6,hadir,8:15
2330015,SD2201,2023-10-13,7,ALPA,
2330015,SD2201,2023-10-20,8,ALPA,
2330015,SD2201,2023-10-27,9,hadir,8:00
2330015,SD2201,2023-11-03,10,-,
2330015,SD2201,2023-11-10,11,IZIN,8:45
2330015,SD2201,2023-11-17,12,sakit,7:30
2330015,SD2201,2023-11-24,13,SAKIT,9:30
2330015,SD2201,2023-12-01,14,izin,7:30
2330016,SD2301,2023-09-01,1,-,
2330016,SD2301,2023-09-08,2,izin,8:30
2330016,SD2301,2023-09-15,3,H,7:45
2330016,SD2301,2023-09-22,4,ALPA,
2330016,SD2301,2023-09-29,5,izin,8:00
2330016,SD2301,2023-10-06,6,H,8:00
2330016,SD2301,2023-10-13,7,SAKIT,9:00
2330016,SD2301,2023-10-20,8,-,
2330016,SD2301,2023-10-27,9,hadir,9:45
2330016,SD2301,2023-11-03,10,HADIR,8:45
2330016,SD2301,2023-11-10,11,H,7:15
2330016,SD2301,2023-11-17,12,HADIR,7:15
2330016,SD2301,2023-11-24,13,IZIN,8:45
2330016,SD2301,2023-12-01,14,H,8:00
2330016,SD1101,2023-09-01,1,hadir,8:00
2330016,SD1101,2023-09-08,2,-,
2330016,SD1101,2023-09-15,3,-,
2330016,SD1101,2023-09-22,4,H,9:30
2330016,SD1101,2023-09-29,5,hadir,7:15
2330016,SD1101,2023-10-06,6,SAKIT,7:45
2330016,SD1101,2023-10-13,7,HADIR,9:00
2330016,SD1101,2023-10-20,8,-,
2330016,SD1101,2023-10-27,9,sakit,8:45
2330016,SD1101,2023-11-03,10,hadir,7:45
2330016,SD1101,2023-11-10,11,hadir,7:30
2330016,SD1101,2023-11-17,12,alpa,
2330016,SD1101,2023-11-24,13,ALPA,
2330016,SD1101,01/12/2023,14,SAKIT,9:00
2330016,SD1102,2023-09-01,1,-,
2330016,SD1102,2023-09-08,2,alpa,
2330016,SD1102,2023-09-15,3,-,
2330016,SD1102,2023-09-22,4,hadir,9:30
2330016,SD1102,2023-09-29,5,IZIN,8:45
2330016,SD1102,2023-10-06,6,HADIR,9:30
2330016,SD1102,2023-10-13,7,sakit,8:45
2330016,SD1102,2023-10-20,8,HADIR,9:45
2330016,SD1102,2023-10-27,9,izin,7:30
2330016,SD1102,2023-11-03,10,HADIR,9:45
2330016,SD1102,2023-11-10,11,izin,7:00
2330016,SD1102,2023-11-17,12,H,9:15
2330016,SD1102,2023-11-24,13,sakit,7:45
2330016,SD1102,2023-12-01,14,hadir,9:00
2330017,SD2401,2023-09-01,1,HADIR,7:00
2330017,SD2401,2023-09-08,2,SAKIT,7:00
2330017,SD2401,2023-09-15,3,sakit,9:15
2330017,SD2401,2023-09-22,4,izin,8:15
2330017,SD2401,2023-09-29,5,izin,8:30
2330017,SD2401,2023-10-06,6,H,7:15
2330017,SD2401,2023-10-13,7,-,
2330017,SD2401,2023-10-20,,IZIN,9:00
2330017,SD2401,2023-10-27,9,SAKIT,8:15
2330017,SD2401,2023-11-03,10,SAKIT,8:15
2330017,SD2401,2023-11-10,11,alpa,
2330017,SD2401,2023-11-17,12,IZIN,8:30
2330017,SD2401,2023-11-24,13,HADIR,8:15
2330017,SD2401,2023-12-01,14,SAKIT,8:15
2330017,SI1201,2023-09-01,1,sakit,9:30
2330017,SI1201,2023-09-08,2,alpa,
2330017,SI1201,2023-09-15,3,H,8:00
2330017,SI1201,2023-09-22,4,hadir,9:30
2330017,SI1201,2023-09-29,5,sakit,9:30
2330017,SI1201,2023-10-06,6,izin,8:45
2330017,SI1201,2023-10-13,7,sakit,9:15
2330017,SI1201,2023-10-20,8,alpa,
2330017,SI1201,2023-10-27,9,alpa,
2330017,SI1201,2023-11-03,10,sakit,8:15
2330017,SI1201,2023-11-10,11,izin,9:30
2330017,SI1201,2023-11-17,12,H,9:00
2330017,SI1201,2023-11-24,13,-,
2330017,SI1201,2023-12-01,14,-,
2330017,SD1201,2023-09-01,1,ALPA,
2330017,SD1201,2023-09-08,2,H,8:15
2330017,SD1201,2023-09-15,3,izin,7:45
2330017,SD1201,2023-09-22,4,HADIR,9:45
2330017,SD1201,2023-09-29,5,SAKIT,7:15
2330017,SD1201,2023-10-06,6,SAKIT,7:00
2330017,SD1201,2023-10-13,7,HADIR,8:45
2330017,SD1201,2023-10-20,8,alpa,
2330017,SD1201,2023-10-27,9,hadir,8:15
2330017,SD1201,2023-11-03,10,hadir,7:00
2330017,SD1201,2023-11-10,11,sakit,9:45
2330017,SD1201,2023-11-17,12,HADIR,8:45
2330017,SD1201,2023-11-24,13,alpa,
2330017,SD1201,2023-12-01,14,izin,7:15
2330018,IF1101,01/09/2023,1,izin,8:00
2330018,IF1101,2023-09-08,2,HADIR,8:30
2330018,IF1101,2023-09-15,3,-,
2330018,IF1101,2023-09-22,4,-,
2330018,IF1101,2023-09-29,5,HADIR,9:15
2330018,IF1101,2023-10-06,6,ALPA,
2330018,IF1101,2023-10-13,7,-,
2330018,IF1101,2023-10-20,8,H,9:30
2330018,IF1101,2023-10-27,9,alpa,
2330018,IF1101,2023-11-03,10,H,8:00
2330018,IF1101,2023-11-10,11,HADIR,9:30
2330018,IF1101,17/11/2023,12,-,
2330018,IF1101,2023-11-24,13,alpa,
2330018,IF1101,2023-12-01,14,ALPA,
2330018,SD2101,2023-09-01,1,H,7:45
2330018,SD2101,2023-09-08,2,IZIN,9:00
2330018,SD2101,2023-09-15,3,HADIR,7:45
