transaction_id,outlet_id,customer_id,tanggal_waktu,status,total_bayar
TRX-C250717-6266,OUT-C,CUST-00431,2025-07-17 18:36:00,PAID,77000
TRX-C250717-5457,OUT-C,CUST-00206,2025-07-17 14:31:00,PAID,64000
TRX-C250717-5553,OUT-C,CUST-00436,2025-07-17 21:51:00,PAID,98000
TRX-C250717-5817,OUT-C,CUST-00617,2025-07-17 14:26:00,PAID,209000
TRX-C250717-3046,OUT-C,CUST-00487,2025-07-17 21:59:00,PAID,62000
TRX-C250717-6964,OUT-C,CUST-00478,2025-07-17 07:28:00,PAID,42000
TRX-C250717-7544,OUT-C,CUST-00282,2025-07-17 13:13:00,PAID,139000
TRX-C250718-5305,OUT-C,CUST-00015,2025-07-18T12:01:00Z,PAID,86000
TRX-C250718-5175,OUT-C,,2025-07-18 15:29:00,PAID,132400
TRX-C250718-1084,OUT-C,CUST-00791,2025-07-18 08:24:00,PAID,80000
TRX-C250718-9218,OUT-C,CUST-00450,2025-07-18T14:43:00Z,PAID,43000
TRX-C250718-3385,OUT-C,,2025-07-18 19:33:00,PAID,39000
TRX-C250718-4057,OUT-C,CUST-00132,2025-07-18 16:35:00,paid,63200
TRX-C250718-4768,OUT-C,CUST-00409,2025-07-18T07:03:00Z,PAID,72000
TRX-C250718-1925,OUT-C,CUST-00319,2025-07-18 13:59:00,PAID,135000
TRX-C250718-6559,OUT-C,CUST-00170,2025-07-18 13:47:00,PAID,89000
TRX-C250718-9836,OUT-C,,2025-07-18 13:00:00,VOID,93400
TRX-C250718-2675,OUT-C,CUST-00461,2025-07-18 12:08:00,PAID,56000
TRX-C250719-4198,OUT-C,CUST-00214,2025-07-19T02:55:00Z,PAID,78400
TRX-C250719-4776,OUT-C,CUST-00067,2025-07-19 17:49:00,PAID,48000
TRX-C250719-6591,OUT-C,CUST-00287,2025-07-19T01:17:00Z,PAID,61800
TRX-C250719-3836,OUT-C,CUST-00351,2025-07-19T08:50:00Z,PAID,104000
TRX-C250719-4428,OUT-C,CUST-00481,2025-07-19 09:12:00,PAID,154800
TRX-C250719-8487,OUT-C,CUST-00476,2025-07-19 21:05:00,PAID,125000
TRX-C250719-5600,OUT-C,,2025-07-19 09:07:00,REFUND,81000
TRX-C250719-9896,OUT-C,CUST-00752,2025-07-19 09:41:00,PAID,57200
TRX-C250719-1347,OUT-C,CUST-00070,2025-07-19 07:55:00,PAID,55000
TRX-C250719-8396,OUT-C,CUST-00565,2025-07-19 14:54:00,PAID,50000
TRX-C250719-5236,OUT-C,CUST-00738,2025-07-19T01:17:00Z,PAID,127000
TRX-C250719-6901,OUT-C,,2025-07-19 16:30:00,PAID,57000
TRX-C250719-8717,OUT-C,,2025-07-19 18:01:00,PAID,-29000
TRX-C250719-7023,OUT-C,CUST-00161,2025-07-19 12:47:00,PAID,115000
TRX-C250720-8137,OUT-C,CUST-00213,2025-07-20 20:23:00,PAID,63000
TRX-C250720-7299,OUT-C,,2025-07-20 14:18:00,PAID,78600
TRX-C250720-6592,OUT-C,CUST-00077,2025-07-20 20:51:00,VOID,38000
TRX-C250720-9284,OUT-C,,2025-07-20 10:52:00,PAID,165000
TRX-C250720-3325,OUT-C,CUST-00324,2025-07-20 11:39:00,PAID,-500
TRX-C250720-6759,OUT-C,CUST-00129,2025-07-20 09:44:00,PAID,57000
TRX-C250720-5925,OUT-C,CUST-00527,2025-07-20 09:17:00,PAID,61000
TRX-C250720-2629,OUT-C,CUST-00527,2025-07-20 10:26:00,PAID,105000
TRX-C250720-5166,OUT-C,,2025-07-20 08:12:00,PAID,181000
TRX-C250720-7872,OUT-C,CUST-00615,2025-07-20 10:44:00,Paid,100000
TRX-C250721-1995,OUT-C,,2025-07-21 18:23:00,PAID,25000
TRX-C250721-8067,OUT-C,CUST-00168,2025-07-21 14:30:00,PAID,52000
TRX-C250721-9683,OUT-C,,2025-07-21 16:36:00,PAID,14000
TRX-C250721-1868,OUT-C,CUST-00568,2025-07-21 19:12:00,PAID,140000
TRX-C250721-6643,OUT-C,CUST-00105,2025-07-21 07:13:00,PAID,69000
TRX-C250721-4924,OUT-C,CUST-00600,2025-07-21 20:58:00,PAID,31000
TRX-C250721-1629,OUT-C,CUST-00730,2025-07-21 15:25:00,PAID,-10800
TRX-C250721-1499,OUT-C,,2025-07-21 07:06:00,PAID,55200
TRX-C250721-2368,OUT-C,CUST-00483,2025-07-21 20:50:00,PAID,103500
TRX-C250722-1006,OUT-C,CUST-00431,2025-07-22 12:54:00,PAID,71000
TRX-C250722-5836,OUT-C,CUST-00788,2025-07-22 12:32:00,PAID,90200
TRX-C250722-6923,OUT-C,CUST-00353,2025-07-22 14:46:00,PAID,5000
TRX-C250722-6368,OUT-C,,2025-07-22 20:11:00,PAID,52000
TRX-C250722-7628,OUT-C,,2025-07-22 18:13:00,PAID,51000
TRX-C250722-1027,OUT-C,,2025-07-22T00:17:00Z,PAID,35000
TRX-C250722-6849,OUT-C,CUST-00540,2025-07-22 21:33:00,PAID,33000
TRX-C250722-8744,OUT-C,CUST-00723,2025-07-22 10:15:00,PAID,28400
TRX-C250722-2582,OUT-C,CUST-00703,2025-07-22 13:13:00,PAID,7000
TRX-C250722-4374,OUT-C,,2025-07-22 12:46:00,PAID,84000
TRX-C250722-1008,OUT-C,CUST-00376,2025-07-22 16:01:00,PAID,87000
TRX-C250722-7961,OUT-C,CUST-00733,2025-07-22 11:07:00,REFUND,46000
TRX-C250722-9269,OUT-C,,2025-07-22 21:12:00,PAID,98600
TRX-C250722-4569,OUT-C,CUST-00092,2025-07-22T02:38:00Z,PAID,133000
TRX-C250722-4496,OUT-C,CUST-00244,2025-07-22T11:29:00Z,PAID,77000
TRX-C250722-6027,OUT-C,,2025-07-22 10:22:00,PAID,137000
TRX-C250722-9801,OUT-C,,2025-07-22 08:33:00,PAID,71200
TRX-C250722-3743,OUT-C,,2025-07-22T07:45:00Z,PAID,88000
TRX-C250722-8216,OUT-C,,2025-07-22T05:29:00Z,PAID,58000
TRX-C250722-9863,OUT-C,CUST-00706,2025-07-22 07:25:00,PAID,125000
TRX-C250723-8754,OUT-C,,2025-07-23 11:32:00,PAID,45000
TRX-C250723-3235,OUT-C,,2025-07-23 12:04:00,PAID,79000
TRX-C250723-7028,OUT-C,CUST-00195,2025-07-23T09:30:00Z,PAID,90400
TRX-C250723-3094,OUT-C,CUST-00482,2025-07-23 20:39:00,PAID,90400
TRX-C250723-1724,OUT-C,CUST-00383,2025-07-23T05:04:00Z,PAID,72200
TRX-C250723-6807,OUT-C,,2025-07-23 12:58:00,PAID,116000
TRX-C250723-6702,OUT-C,CUST-00712,2025-07-23 19:39:00,PAID,28000
TRX-C250723-5693,OUT-C,CUST-00559,2025-07-23 11:32:00,PAID,42000
TRX-C250723-5845,OUT-C,,2025-07-23 13:56:00,PAID,90400
TRX-C250723-9731,OUT-C,,2025-07-23 14:19:00,PAID,106000
TRX-C250723-7039,OUT-C,CUST-00609,2025-07-23 15:22:00,PAID,120000
TRX-C250723-9426,OUT-C,CUST-00713,2025-07-23T10:15:00Z,PAID,72000
TRX-C250723-1747,OUT-C,,2025-07-23 11:09:00,PAID,45200
TRX-C250723-5741,OUT-C,,2025-07-23 13:40:00,PAID,128000
TRX-C250723-1233,OUT-C,CUST-00634,2025-07-23 09:28:00,PAID,112000
TRX-C250723-1539,OUT-C,CUST-00008,2025-07-23T12:46:00Z,PAID,55600
TRX-C250723-6284,OUT-C,CUST-00305,2025-07-23 19:55:00,VOID,199400
TRX-C250723-7799,OUT-C,CUST-00784,2025-07-23T11:39:00Z,PAID,47000
TRX-C250724-4903,OUT-C,CUST-00058,2025-07-24 16:06:00,PAID,98000
TRX-C250724-7607,OUT-C,CUST-00539,2025-07-24T02:46:00Z,PAID,70000
TRX-C250724-8753,OUT-C,CUST-00356,2025-07-24 12:45:00,PAID,88400
TRX-C250724-2332,OUT-C,CUST-00216,2025-07-24 15:32:00,PAID,75000
TRX-C250724-2673,OUT-C,CUST-00166,2025-07-24 21:52:00,PAID,66000
TRX-C250724-6762,OUT-C,CUST-00146,2025-07-24T12:33:00Z,PAID,122000
TRX-C250724-5768,OUT-C,,2025-07-24T11:39:00Z,PAID,30000
TRX-C250724-2889,OUT-C,CUST-00142,2025-07-24 07:14:00,PAID,149000
TRX-C250725-8618,OUT-C,CUST-00557,2025-07-25 16:46:00,PAID,82000
TRX-C250725-1150,OUT-C,CUST-00168,2025-07-25 18:05:00,PAID,101600
TRX-C250725-7968,OUT-C,CUST-00202,2025-07-25 09:56:00,PAID,158500
TRX-C250725-1818,OUT-C,CUST-00503,2025-07-25 21:11:00,PAID,52000
TRX-C250725-2413,OUT-C,CUST-00708,2025-07-25 10:04:00,PAID,60800
TRX-C250725-4229,OUT-C,CUST-00749,2025-07-25 13:48:00,PAID,77400
TRX-C250725-5970,OUT-C,CUST-00235,2025-07-25 10:00:00,PAID,77400
TRX-C250725-6549,OUT-C,,2025-07-25 11:25:00,PAID,171000
TRX-C250725-8363,OUT-C,CUST-00446,2025-07-25 17:46:00,PAID,64000
TRX-C250725-5257,OUT-C,CUST-00494,2025-07-25 14:42:00,PAID,54000
TRX-C250725-3692,OUT-C,CUST-00470,2025-07-25T12:39:00Z,PAID,54000
TRX-C250725-6809,OUT-C,,2025-07-25 20:34:00,PAID,52000
TRX-C250725-9957,OUT-C,CUST-00720,2025-07-25 16:52:00,PAID,43800
TRX-C250725-4892,OUT-C,CUST-00452,2025-07-25 12:50:00,PAID,36000
TRX-C250726-2529,OUT-C,CUST-00656,2025-07-26 10:34:00,PAID,28000
TRX-C250726-9360,OUT-C,CUST-00744,2025-07-26 16:28:00,REFUND,87000
TRX-C250726-3629,OUT-C,CUST-00608,2025-07-26 14:30:00,PAID,79000
TRX-C250726-1933,OUT-C,CUST-00565,2025-07-26T08:08:00Z,PAID,58800
TRX-C250726-3011,OUT-C,CUST-00074,2025-07-26 18:19:00,PAID,140000
TRX-C250726-1459,OUT-C,CUST-00292,2025-07-26T13:56:00Z,REFUND,104000
TRX-C250726-7231,OUT-C,CUST-00363,2025-07-26 20:07:00,PAID,49800
TRX-C250726-8234,OUT-C,,2025-07-26T11:21:00Z,PAID,26800
TRX-C250726-7447,OUT-C,,2025-07-26 12:45:00,PAID,21800
TRX-C250726-1742,OUT-C,CUST-00686,2025-07-26 08:24:00,PAID,135000
TRX-C250726-6546,OUT-C,CUST-00374,2025-07-26 09:07:00,PAID,-15000
TRX-C250726-7051,OUT-C,CUST-00118,2025-07-26 15:39:00,PAID,106000
TRX-C250726-8275,OUT-C,CUST-00447,2025-07-26 15:34:00,paid,37400
TRX-C250726-3504,OUT-C,CUST-00198,2025-07-26 14:26:00,PAID,-44000
TRX-C250726-6834,OUT-C,CUST-00636,2025-07-26 09:46:00,PAID,25000
TRX-C250726-2410,OUT-C,CUST-00710,2025-07-26T04:37:00Z,PAID,48000
TRX-C250726-4090,OUT-C,CUST-00358,2025-07-26 18:06:00,PAID,76000
TRX-C250726-9133,OUT-C,CUST-00306,2025-07-26 19:06:00,PAID,81000
TRX-C250726-5322,OUT-C,CUST-00049,2025-07-26 10:17:00,PAID,105000
TRX-C250727-2550,OUT-C,CUST-00430,2025-07-27T01:20:00Z,PAID,69000
TRX-C250727-9374,OUT-C,,2025-07-27 14:55:00,PAID,51000
TRX-C250727-4899,OUT-C,CUST-00594,2025-07-27 18:34:00,PAID,120000
TRX-C250727-7534,OUT-C,,2025-07-27 15:08:00,PAID,57800
TRX-C250727-1545,OUT-C,CUST-00303,2025-07-27 20:38:00,PAID,51000
TRX-C250727-5245,OUT-C,CUST-00526,2025-07-27 14:14:00,PAID,48000
TRX-C250727-2885,OUT-C,CUST-00462,2025-07-27 12:16:00,PAID,33800
TRX-C250727-3431,OUT-C,CUST-00087,2025-07-27 09:43:00,PAID,35800
TRX-C250727-4585,OUT-C,CUST-00548,2025-07-27 15:45:00,PAID,136000
TRX-C250727-9886,OUT-C,CUST-00732,2025-07-27 15:15:00,PAID,124000
TRX-C250727-6448,OUT-C,CUST-00337,2025-07-27 20:12:00,PAID,45000
TRX-C250727-5670,OUT-C,,2025-07-27 10:00:00,PAID,44500
TRX-C250727-2220,OUT-C,CUST-00782,2025-07-27 12:07:00,PAID,46500
TRX-C250727-9479,OUT-C,CUST-00223,2025-07-27 08:00:00,PAID,32000
TRX-C250727-1108,OUT-C,CUST-00747,2025-07-27 21:41:00,PAID,115000
TRX-C250727-9868,OUT-C,,2025-07-27T01:26:00Z,PAID,110000
TRX-C250727-4363,OUT-C,CUST-00585,2025-07-27 17:29:00,PAID,92000
TRX-C250727-1151,OUT-C,CUST-00311,2025-07-27 10:18:00,PAID,68200
TRX-C250728-8426,OUT-C,CUST-00303,2025-07-28T12:07:00Z,PAID,63000
TRX-C250728-7919,OUT-C,CUST-00769,2025-07-28 21:44:00,PAID,88000
TRX-C250728-5703,OUT-C,CUST-00097,2025-07-28 16:21:00,PAID,70500
TRX-C250728-5879,OUT-C,CUST-00712,2025-07-28 17:48:00,PAID,107000
TRX-C250728-6316,OUT-C,CUST-00603,2025-07-28 14:21:00,PAID,108000
TRX-C250728-1738,OUT-C,CUST-00445,2025-07-28T11:15:00Z,PAID,156000
TRX-C250728-7725,OUT-C,,2025-07-28 12:33:00,PAID,83600
TRX-C250728-9940,OUT-C,,2025-07-28 19:24:00,PAID,85500
TRX-C250728-2506,OUT-C,CUST-00720,2025-07-28 12:45:00,PAID,-29700
TRX-C250728-1279,OUT-C,CUST-00556,2025-07-28 15:03:00,Paid,71000
TRX-C250728-8521,OUT-C,CUST-00573,2025-07-28 21:48:00,PAID,38000
TRX-C250728-1170,OUT-C,CUST-00068,2025-07-28 15:20:00,PAID,51000
TRX-C250728-7279,OUT-C,,2025-07-28T14:34:00Z,PAID,45000
TRX-C250728-9124,OUT-C,CUST-00402,2025-07-28 15:45:00,PAID,143400
TRX-C250728-3327,OUT-C,CUST-00605,2025-07-28 07:07:00,paid,128000
TRX-C250728-1846,OUT-C,CUST-00559,2025-07-28 13:03:00,PAID,89600
TRX-C250728-2776,OUT-C,CUST-00221,2025-07-28 13:57:00,PAID,53200
TRX-C250728-5950,OUT-C,,2025-07-28T02:39:00Z,PAID,79700
TRX-C250728-9932,OUT-C,CUST-00363,2025-07-28 18:56:00,PAID,58400
TRX-C250729-6244,OUT-C,CUST-00539,2025-07-29 21:51:00,PAID,62000
TRX-C250729-1665,OUT-C,CUST-00401,2025-07-29 18:21:00,PAID,152000
TRX-C250729-2300,OUT-C,,2025-07-29 07:28:00,PAID,93000
TRX-C250729-1666,OUT-C,CUST-00411,2025-07-29 17:13:00,PAID,62000
TRX-C250729-3875,OUT-C,CUST-00591,2025-07-29 21:11:00,PAID,54200
TRX-C250729-9162,OUT-C,CUST-00498,2025-07-29 12:09:00,PAID,134000
TRX-C250729-1662,OUT-C,CUST-00303,2025-07-29 15:26:00,PAID,151000
TRX-C250729-8970,OUT-C,CUST-00778,2025-07-29 10:09:00,PAID,130000
TRX-C250729-9012,OUT-C,CUST-00220,2025-07-29 18:26:00,PAID,165000
TRX-C250729-8506,OUT-C,CUST-00318,2025-07-29 08:58:00,PAID,118800
TRX-C250729-1578,OUT-C,CUST-00495,2025-07-29 12:49:00,PAID,25200
TRX-C250730-8088,OUT-C,CUST-00077,2025-07-30T07:44:00Z,PAID,-10000
TRX-C250730-9096,OUT-C,,2025-07-30 18:13:00,PAID,23000
TRX-C250730-5194,OUT-C,CUST-00040,2025-07-30 14:32:00,PAID,91500
TRX-C250730-8723,OUT-C,CUST-00423,2025-07-30 11:50:00,PAID,32000
TRX-C250730-1998,OUT-C,CUST-00225,2025-07-30 21:08:00,PAID,76000
TRX-C250730-6505,OUT-C,CUST-00453,2025-07-30 08:27:00,PAID,62000
TRX-C250730-9214,OUT-C,,2025-07-30 17:18:00,PAID,45000
TRX-C250730-2735,OUT-C,,2025-07-30 11:34:00,PAID,75000
TRX-C250730-5607,OUT-C,CUST-00173,2025-07-30 08:50:00,PAID,150000
TRX-C250730-8745,OUT-C,CUST-00237,2025-07-30T05:00:00Z,PAID,75000
TRX-C250730-1996,OUT-C,CUST-00700,2025-07-30 09:35:00,PAID,122000
TRX-C250730-6277,OUT-C,,2025-07-30 18:14:00,PAID,226000
TRX-C250730-8941,OUT-C,CUST-00504,2025-07-30T03:58:00Z,PAID,88400
TRX-C250730-5941,OUT-C,CUST-00279,2025-07-30 09:27:00,PAID,41000
TRX-C250730-3930,OUT-C,CUST-00343,2025-07-30T06:40:00Z,PAID,157000
TRX-C250730-8097,OUT-C,CUST-00537,2025-07-30 12:52:00,PAID,112500
TRX-C250730-4609,OUT-C,CUST-00684,2025-07-30 19:05:00,PAID,61000
TRX-C250730-1965,OUT-C,CUST-00212,2025-07-30 08:07:00,PAID,55000
TRX-C250730-2109,OUT-C,CUST-00100,2025-07-30 09:37:00,PAID,73000
TRX-C250731-3401,OUT-C,,2025-07-31T07:25:00Z,PAID,75400
TRX-C250731-8533,OUT-C,CUST-00580,2025-07-31 16:00:00,PAID,95000
TRX-C250731-2045,OUT-C,CUST-00434,2025-07-31 14:20:00,PAID,51000
TRX-C250731-7878,OUT-C,,2025-07-31 19:12:00,PAID,224000
TRX-C250731-8022,OUT-C,,2025-07-31 15:25:00,PAID,24000
TRX-C250731-6271,OUT-C,,2025-07-31 08:29:00,REFUND,27000
TRX-C250731-8429,OUT-C,CUST-00187,2025-07-31 08:09:00,PAID,28000
TRX-C250731-2085,OUT-C,CUST-00507,2025-07-31 13:22:00,VOID,57000
TRX-C250731-4717,OUT-C,,2025-07-31 07:20:00,PAID,80200
TRX-C250731-2007,OUT-C,CUST-00324,2025-07-31 21:58:00,PAID,69800
TRX-C250731-2527,OUT-C,CUST-00320,2025-07-31 12:17:00,PAID,91600
TRX-C250731-2647,OUT-C,CUST-00666,2025-07-31 18:33:00,PAID,112000
TRX-C250731-3547,OUT-C,CUST-00746,2025-07-31 15:08:00,PAID,68000
TRX-C250731-8392,OUT-C,,2025-07-31T10:57:00Z,PAID,55500
TRX-C250731-3780,OUT-C,CUST-00478,2025-07-31 20:17:00,PAID,42800
TRX-C250731-6334,OUT-C,CUST-00156,2025-07-31 18:39:00,PAID,87000
TRX-C250731-5076,OUT-C,CUST-00116,2025-07-31 20:27:00,PAID,79200
TRX-C250801-3717,OUT-C,CUST-00291,2025-08-01 12:02:00,PAID,78000
TRX-C250801-5352,OUT-C,CUST-00790,2025-08-01 08:42:00,PAID,51000
TRX-C250801-3867,OUT-C,CUST-00265,2025-08-01 12:41:00,PAID,42000
TRX-C250801-1401,OUT-C,CUST-00180,2025-08-01 09:55:00,REFUND,66000
TRX-C250801-9504,OUT-C,,2025-08-01 19:34:00,Paid,14000
TRX-C250801-2235,OUT-C,,2025-08-01 15:11:00,PAID,13200
TRX-C250801-5922,OUT-C,CUST-00143,2025-08-01 14:21:00,paid,36000
TRX-C250801-2439,OUT-C,CUST-00517,2025-08-01 09:51:00,PAID,63000
TRX-C250801-6412,OUT-C,,2025-08-01 12:41:00,PAID,85000
TRX-C250801-2498,OUT-C,CUST-00514,2025-08-01 07:21:00,PAID,138000
TRX-C250802-1440,OUT-C,CUST-00452,2025-08-02 15:29:00,PAID,89200
TRX-C250802-7642,OUT-C,CUST-00206,2025-08-02T00:13:00Z,PAID,175000
TRX-C250802-9827,OUT-C,CUST-00438,2025-08-02 16:46:00,PAID,85000
TRX-C250802-4888,OUT-C,CUST-00164,2025-08-02T01:05:00Z,PAID,77000
TRX-C250802-5636,OUT-C,CUST-00695,2025-08-02 17:20:00,PAID,85600
TRX-C250802-6861,OUT-C,CUST-00559,2025-08-02 13:22:00,PAID,78000
TRX-C250802-2701,OUT-C,CUST-00140,2025-08-02 11:34:00,PAID,127600
TRX-C250802-6405,OUT-C,CUST-00215,2025-08-02T00:28:00Z,PAID,52000
TRX-C250802-9300,OUT-C,CUST-00578,2025-08-02 21:56:00,PAID,64000
TRX-C250803-3204,OUT-C,CUST-00474,2025-08-03 10:02:00,REFUND,96000
TRX-C250803-8088,OUT-C,,2025-08-03 20:56:00,PAID,62000
TRX-C250803-6689,OUT-C,CUST-00506,2025-08-03 19:00:00,PAID,128000
TRX-C250803-9682,OUT-C,CUST-00591,2025-08-03 09:15:00,paid,112000
TRX-C250803-4182,OUT-C,CUST-00382,2025-08-03 12:58:00,PAID,65000
TRX-C250803-1718,OUT-C,CUST-00230,2025-08-03 07:01:00,PAID,72000
TRX-C250803-2977,OUT-C,,2025-08-03T13:23:00Z,PAID,60000
TRX-C250803-6403,OUT-C,CUST-00769,2025-08-03 18:37:00,PAID,62000
TRX-C250803-6629,OUT-C,,2025-08-03 21:57:00,PAID,135000
TRX-C250803-7111,OUT-C,CUST-00716,2025-08-03T05:24:00Z,PAID,154000
TRX-C250803-8507,OUT-C,CUST-00562,2025-08-03 14:46:00,PAID,32000
TRX-C250803-2471,OUT-C,CUST-00415,2025-08-03 20:18:00,PAID,64000
TRX-C250804-6468,OUT-C,CUST-00415,2025-08-04 08:18:00,paid,118000
TRX-C250804-1716,OUT-C,,2025-08-04T11:02:00Z,PAID,125000
TRX-C250804-6587,OUT-C,CUST-00091,2025-08-04 09:32:00,PAID,67000
TRX-C250804-5107,OUT-C,CUST-00334,2025-08-04T09:40:00Z,PAID,132000
TRX-C250804-7312,OUT-C,CUST-00280,2025-08-04 15:10:00,PAID,78000
TRX-C250804-5129,OUT-C,,2025-08-04T03:13:00Z,PAID,26000
TRX-C250804-8547,OUT-C,CUST-00432,2025-08-04 16:01:00,Paid,99000
TRX-C250804-4606,OUT-C,CUST-00237,2025-08-04 21:17:00,PAID,94000
TRX-C250804-1669,OUT-C,CUST-00204,2025-08-04T04:06:00Z,PAID,100000
TRX-C250804-8258,OUT-C,CUST-00603,2025-08-04 13:29:00,PAID,48000
TRX-C250804-9566,OUT-C,CUST-00598,2025-08-04 14:19:00,PAID,50000
TRX-C250804-1082,OUT-C,CUST-00169,2025-08-04 10:56:00,VOID,135600
TRX-C250804-7099,OUT-C,CUST-00645,2025-08-04 10:57:00,PAID,104000
TRX-C250804-5040,OUT-C,,2025-08-04 07:21:00,PAID,105000
TRX-C250804-3028,OUT-C,CUST-00061,2025-08-04 14:18:00,PAID,80000
TRX-C250804-1818,OUT-C,CUST-00602,2025-08-04T00:19:00Z,PAID,96000
TRX-C250805-6707,OUT-C,,2025-08-05 08:45:00,PAID,102000
TRX-C250805-3649,OUT-C,CUST-00359,2025-08-05 15:03:00,PAID,-17000
TRX-C250805-5697,OUT-C,,2025-08-05 11:50:00,PAID,94400
TRX-C250805-6900,OUT-C,CUST-00696,2025-08-05 07:35:00,PAID,41000
TRX-C250805-5713,OUT-C,CUST-00755,2025-08-05 12:29:00,PAID,101000
TRX-C250805-4584,OUT-C,CUST-00172,2025-08-05 15:57:00,REFUND,60000
TRX-C250805-5681,OUT-C,CUST-00266,2025-08-05T08:50:00Z,PAID,97000
TRX-C250805-4519,OUT-C,CUST-00673,2025-08-05 09:58:00,PAID,87000
TRX-C250805-5789,OUT-C,CUST-00125,2025-08-05T03:55:00Z,paid,75000
TRX-C250805-1515,OUT-C,CUST-00473,2025-08-05 21:14:00,PAID,50000
TRX-C250805-5109,OUT-C,CUST-00673,2025-08-05 17:38:00,PAID,106500
TRX-C250805-2731,OUT-C,CUST-00663,2025-08-05 15:08:00,VOID,103000
TRX-C250805-8707,OUT-C,,2025-08-05 16:42:00,PAID,63000
TRX-C250805-2788,OUT-C,CUST-00090,2025-08-05 17:17:00,PAID,59500
TRX-C250805-4643,OUT-C,CUST-00045,2025-08-05T05:01:00Z,PAID,50500
TRX-C250806-5862,OUT-C,,2025-08-06 20:29:00,PAID,56200
TRX-C250806-5322,OUT-C,CUST-00135,2025-08-06T01:22:00Z,PAID,78000
TRX-C250806-3951,OUT-C,CUST-00158,2025-08-06 17:46:00,PAID,107600
TRX-C250806-9664,OUT-C,CUST-00284,2025-08-06 12:59:00,PAID,53600
TRX-C250806-2780,OUT-C,CUST-00762,2025-08-06 08:48:00,PAID,34000
TRX-C250806-9810,OUT-C,CUST-00547,2025-08-06 15:00:00,PAID,37000
TRX-C250806-5097,OUT-C,CUST-00528,2025-08-06 08:59:00,PAID,83000
TRX-C250806-6295,OUT-C,CUST-00502,2025-08-06 15:51:00,PAID,52400
TRX-C250806-6397,OUT-C,CUST-00522,2025-08-06 16:54:00,PAID,68000
TRX-C250806-6916,OUT-C,CUST-00339,2025-08-06 18:49:00,PAID,141000
TRX-C250806-6785,OUT-C,CUST-00180,2025-08-06 18:14:00,PAID,194000
TRX-C250807-7168,OUT-C,CUST-00783,2025-08-07 11:10:00,PAID,59000
TRX-C250807-1773,OUT-C,CUST-00536,2025-08-07 18:56:00,PAID,137000
TRX-C250807-3888,OUT-C,CUST-00451,2025-08-07T06:24:00Z,PAID,156000
TRX-C250807-4754,OUT-C,CUST-00516,2025-08-07 14:57:00,PAID,90000
TRX-C250807-7453,OUT-C,CUST-00799,2025-08-07 09:48:00,PAID,86000
TRX-C250807-8748,OUT-C,CUST-00753,2025-08-07 17:41:00,PAID,71000
TRX-C250807-4276,OUT-C,CUST-00650,2025-08-07 19:16:00,PAID,62000
TRX-C250807-6906,OUT-C,CUST-00655,2025-08-07 18:40:00,PAID,62000
TRX-C250807-4046,OUT-C,CUST-00301,2025-08-07 14:50:00,PAID,106000
TRX-C250807-4707,OUT-C,CUST-00686,2025-08-07 20:59:00,PAID,123000
TRX-C250807-5276,OUT-C,,2025-08-07T10:25:00Z,PAID,217000
TRX-C250807-3176,OUT-C,CUST-00354,2025-08-07 10:22:00,REFUND,177000
TRX-C250807-7691,OUT-C,CUST-00221,2025-08-07 13:53:00,PAID,94000
TRX-C250807-4091,OUT-C,CUST-00510,2025-08-07 07:59:00,PAID,96000
TRX-C250808-1613,OUT-C,CUST-00746,2025-08-08 21:47:00,PAID,59500
TRX-C250808-3868,OUT-C,,2025-08-08T08:37:00Z,PAID,32000
TRX-C250808-7941,OUT-C,CUST-00246,2025-08-08T02:11:00Z,PAID,59000
TRX-C250808-5204,OUT-C,CUST-00040,2025-08-08 20:47:00,PAID,62000
TRX-C250808-7053,OUT-C,CUST-00317,2025-08-08 10:22:00,PAID,118000
TRX-C250808-9863,OUT-C,CUST-00286,2025-08-08 14:51:00,PAID,63000
TRX-C250808-8486,OUT-C,CUST-00746,2025-08-08 15:50:00,PAID,41000
TRX-C250808-4936,OUT-C,CUST-00096,2025-08-08 10:38:00,PAID,77600
TRX-C250808-9633,OUT-C,CUST-00561,2025-08-08 07:40:00,PAID,56000
TRX-C250808-3531,OUT-C,CUST-00540,2025-08-08 19:25:00,PAID,34000
TRX-C250808-8498,OUT-C,,2025-08-08 11:29:00,PAID,108400
TRX-C250808-6324,OUT-C,CUST-00273,2025-08-08 08:16:00,PAID,-6600
TRX-C250808-1947,OUT-C,CUST-00165,2025-08-08 18:19:00,Paid,43000
TRX-C250808-3861,OUT-C,CUST-00491,2025-08-08 16:57:00,PAID,51000
TRX-C250808-3277,OUT-C,,2025-08-08 20:11:00,REFUND,60000
TRX-C250808-2134,OUT-C,CUST-00596,2025-08-08T03:38:00Z,PAID,70000
TRX-C250808-6748,OUT-C,CUST-00301,2025-08-08 11:24:00,PAID,34000
TRX-C250808-9789,OUT-C,CUST-00246,2025-08-08 09:54:00,PAID,72200
TRX-C250808-4765,OUT-C,CUST-00303,2025-08-08 15:35:00,PAID,77000
TRX-C250808-8085,OUT-C,,2025-08-08 18:34:00,PAID,65500
TRX-C250808-9783,OUT-C,,2025-08-08 08:28:00,PAID,71500
TRX-C250809-9015,OUT-C,CUST-00110,2025-08-09 18:47:00,PAID,39000
TRX-C250809-8427,OUT-C,CUST-00200,2025-08-09 13:12:00,PAID,78200
